Paper URL,Reviewer,Pre-rebuttal Score,Post-rebuttal Score
https://papers.miccai.org/miccai-2024/657-Paper1723.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/657-Paper1723.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/658-Paper1356.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/658-Paper1356.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/658-Paper1356.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/659-Paper1620.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/659-Paper1620.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/659-Paper1620.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/660-Paper1711.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/660-Paper1711.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/660-Paper1711.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/661-Paper3051.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/661-Paper3051.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/661-Paper3051.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/662-Paper2001.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/662-Paper2001.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/662-Paper2001.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/663-Paper3325.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/663-Paper3325.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/663-Paper3325.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/664-Paper2031.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/664-Paper2031.html,Reviewer 2,5,5
https://papers.miccai.org/miccai-2024/664-Paper2031.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/665-Paper2092.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/665-Paper2092.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/665-Paper2092.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/666-Paper3533.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/666-Paper3533.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/666-Paper3533.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/667-Paper3979.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/667-Paper3979.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/667-Paper3979.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/668-Paper3565.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/668-Paper3565.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/668-Paper3565.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/669-Paper1664.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/669-Paper1664.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/669-Paper1664.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/670-Paper3047.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/670-Paper3047.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/670-Paper3047.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/671-Paper2991.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/671-Paper2991.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/671-Paper2991.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/672-Paper0821.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/672-Paper0821.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/672-Paper0821.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/673-Paper2098.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/673-Paper2098.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/673-Paper2098.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/674-Paper2373.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/674-Paper2373.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/674-Paper2373.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/674-Paper2373.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/675-Paper3643.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/675-Paper3643.html,Reviewer 2,5,5
https://papers.miccai.org/miccai-2024/675-Paper3643.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/676-Paper0663.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/676-Paper0663.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/676-Paper0663.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/677-Paper0518.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/677-Paper0518.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/677-Paper0518.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/678-Paper0869.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/678-Paper0869.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/678-Paper0869.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/679-Paper3156.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/679-Paper3156.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/679-Paper3156.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/680-Paper0712.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/680-Paper0712.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/680-Paper0712.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/681-Paper0862.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/681-Paper0862.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/681-Paper0862.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/682-Paper2059.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/682-Paper2059.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/682-Paper2059.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/683-Paper0736.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/683-Paper0736.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/683-Paper0736.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/684-Paper3260.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/684-Paper3260.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/684-Paper3260.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/685-Paper0719.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/685-Paper0719.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/685-Paper0719.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/686-Paper0740.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/686-Paper0740.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/686-Paper0740.html,Reviewer 3,6,6
https://papers.miccai.org/miccai-2024/687-Paper1524.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/687-Paper1524.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/687-Paper1524.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/688-Paper3843.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/688-Paper3843.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/688-Paper3843.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/689-Paper3457.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/689-Paper3457.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/689-Paper3457.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/690-Paper0793.html,Reviewer 1,2,2
https://papers.miccai.org/miccai-2024/690-Paper0793.html,Reviewer 2,5,5
https://papers.miccai.org/miccai-2024/690-Paper0793.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/691-Paper1033.html,Reviewer 1,1,3
https://papers.miccai.org/miccai-2024/691-Paper1033.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/691-Paper1033.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/692-Paper0651.html,Reviewer 1,2,1
https://papers.miccai.org/miccai-2024/692-Paper0651.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/692-Paper0651.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/693-Paper0407.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/693-Paper0407.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/693-Paper0407.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/694-Paper0151.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/694-Paper0151.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/694-Paper0151.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/695-Paper0423.html,Reviewer 1,2,3
https://papers.miccai.org/miccai-2024/695-Paper0423.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/695-Paper0423.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/696-Paper2156.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/696-Paper2156.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/696-Paper2156.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/697-Paper2277.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/697-Paper2277.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/697-Paper2277.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/697-Paper2277.html,Reviewer 4,6,N/A
https://papers.miccai.org/miccai-2024/698-Paper2491.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/698-Paper2491.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/698-Paper2491.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/699-Paper0802.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/699-Paper0802.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/699-Paper0802.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/700-Paper3386.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/700-Paper3386.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/700-Paper3386.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/701-Paper1494.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/701-Paper1494.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/701-Paper1494.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/702-Paper2617.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/702-Paper2617.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/702-Paper2617.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/703-Paper3901.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/703-Paper3901.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/703-Paper3901.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/703-Paper3901.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/704-Paper3740.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/704-Paper3740.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/704-Paper3740.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/705-Paper2261.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/705-Paper2261.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/705-Paper2261.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/706-Paper1155.html,Reviewer 1,3,2
https://papers.miccai.org/miccai-2024/706-Paper1155.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/706-Paper1155.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/706-Paper1155.html,Reviewer 4,4,N/A
https://papers.miccai.org/miccai-2024/706-Paper1155.html,Reviewer 5,5,N/A
https://papers.miccai.org/miccai-2024/707-Paper2762.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/707-Paper2762.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/707-Paper2762.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/708-Paper4090.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/708-Paper4090.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/708-Paper4090.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/709-Paper0531.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/709-Paper0531.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/709-Paper0531.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/710-Paper0362.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/710-Paper0362.html,Reviewer 2,4,3
https://papers.miccai.org/miccai-2024/710-Paper0362.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/711-Paper2402.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/711-Paper2402.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/711-Paper2402.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/712-Paper2479.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/712-Paper2479.html,Reviewer 2,3,2
https://papers.miccai.org/miccai-2024/712-Paper2479.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/713-Paper0405.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/713-Paper0405.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/713-Paper0405.html,Reviewer 3,N/A,N/A
https://papers.miccai.org/miccai-2024/714-Paper0608.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/714-Paper0608.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/714-Paper0608.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/715-Paper1676.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/715-Paper1676.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/715-Paper1676.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/716-Paper0236.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/716-Paper0236.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/716-Paper0236.html,Reviewer 3,6,5
https://papers.miccai.org/miccai-2024/717-Paper2613.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/717-Paper2613.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/717-Paper2613.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/718-Paper2573.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/718-Paper2573.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/718-Paper2573.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/719-Paper1816.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/719-Paper1816.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/719-Paper1816.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/720-Paper2205.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/720-Paper2205.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/720-Paper2205.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/721-Paper0006.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/721-Paper0006.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/721-Paper0006.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/722-Paper1068.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/722-Paper1068.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/722-Paper1068.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/723-Paper1946.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/723-Paper1946.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/723-Paper1946.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/724-Paper1006.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/724-Paper1006.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/724-Paper1006.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/724-Paper1006.html,Reviewer 4,5,5
https://papers.miccai.org/miccai-2024/725-Paper1551.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/725-Paper1551.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/725-Paper1551.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/726-Paper2957.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/726-Paper2957.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/726-Paper2957.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/727-Paper0893.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/727-Paper0893.html,Reviewer 2,3,N/A
https://papers.miccai.org/miccai-2024/727-Paper0893.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/728-Paper0669.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/728-Paper0669.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/728-Paper0669.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/729-Paper1426.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/729-Paper1426.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/729-Paper1426.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/730-Paper1007.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/730-Paper1007.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/730-Paper1007.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/731-Paper0870.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/731-Paper0870.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/731-Paper0870.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/732-Paper3064.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/732-Paper3064.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/732-Paper3064.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/733-Paper0240.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/733-Paper0240.html,Reviewer 2,3,3
https://papers.miccai.org/miccai-2024/733-Paper0240.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/733-Paper0240.html,Reviewer 4,5,4
https://papers.miccai.org/miccai-2024/734-Paper1091.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/734-Paper1091.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/734-Paper1091.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/735-Paper2948.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/735-Paper2948.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/735-Paper2948.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/736-Paper0456.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/736-Paper0456.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/736-Paper0456.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/737-Paper1768.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/737-Paper1768.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/737-Paper1768.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/738-Paper1520.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/738-Paper1520.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/738-Paper1520.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/739-Paper0603.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/739-Paper0603.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/739-Paper0603.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/740-Paper0192.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/740-Paper0192.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/740-Paper0192.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/741-Paper3995.html,Reviewer 1,2,4
https://papers.miccai.org/miccai-2024/741-Paper3995.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/741-Paper3995.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/742-Paper0139.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/742-Paper0139.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/742-Paper0139.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/743-Paper0213.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/743-Paper0213.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/743-Paper0213.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/744-Paper1220.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/744-Paper1220.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/744-Paper1220.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/744-Paper1220.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/745-Paper3077.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/745-Paper3077.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/745-Paper3077.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/746-Paper4136.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/746-Paper4136.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/746-Paper4136.html,Reviewer 3,4,N/A
https://papers.miccai.org/miccai-2024/747-Paper3191.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/747-Paper3191.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/747-Paper3191.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/747-Paper3191.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/748-Paper0415.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/748-Paper0415.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/748-Paper0415.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/749-Paper1627.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/749-Paper1627.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/749-Paper1627.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/750-Paper2579.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/750-Paper2579.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/750-Paper2579.html,Reviewer 3,6,N/A
https://papers.miccai.org/miccai-2024/751-Paper3074.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/751-Paper3074.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/751-Paper3074.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/751-Paper3074.html,Reviewer 4,5,N/A
https://papers.miccai.org/miccai-2024/752-Paper3680.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/752-Paper3680.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/752-Paper3680.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/753-Paper1208.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/753-Paper1208.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/753-Paper1208.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/754-Paper2329.html,Reviewer 1,4,N/A
https://papers.miccai.org/miccai-2024/754-Paper2329.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/754-Paper2329.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/755-Paper1348.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/755-Paper1348.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/755-Paper1348.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/756-Paper2281.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/756-Paper2281.html,Reviewer 2,3,5
https://papers.miccai.org/miccai-2024/756-Paper2281.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/757-Paper0115.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/757-Paper0115.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/757-Paper0115.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/758-Paper0448.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/758-Paper0448.html,Reviewer 2,5,N/A
https://papers.miccai.org/miccai-2024/758-Paper0448.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/759-Paper0026.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/759-Paper0026.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/759-Paper0026.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/760-Paper2121.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/760-Paper2121.html,Reviewer 2,3,2
https://papers.miccai.org/miccai-2024/760-Paper2121.html,Reviewer 3,4,4
https://papers.miccai.org/miccai-2024/760-Paper2121.html,Reviewer 4,6,6
https://papers.miccai.org/miccai-2024/761-Paper2802.html,Reviewer 1,3,4
https://papers.miccai.org/miccai-2024/761-Paper2802.html,Reviewer 2,4,5
https://papers.miccai.org/miccai-2024/761-Paper2802.html,Reviewer 3,4,5
https://papers.miccai.org/miccai-2024/762-Paper0249.html,Reviewer 1,3,5
https://papers.miccai.org/miccai-2024/762-Paper0249.html,Reviewer 2,4,N/A
https://papers.miccai.org/miccai-2024/762-Paper0249.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/763-Paper1038.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/763-Paper1038.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/763-Paper1038.html,Reviewer 3,5,N/A
https://papers.miccai.org/miccai-2024/764-Paper0757.html,Reviewer 1,2,N/A
https://papers.miccai.org/miccai-2024/764-Paper0757.html,Reviewer 2,4,4
https://papers.miccai.org/miccai-2024/764-Paper0757.html,Reviewer 3,5,4
https://papers.miccai.org/miccai-2024/765-Paper0728.html,Reviewer 1,3,3
https://papers.miccai.org/miccai-2024/765-Paper0728.html,Reviewer 2,3,4
https://papers.miccai.org/miccai-2024/765-Paper0728.html,Reviewer 3,5,5
https://papers.miccai.org/miccai-2024/766-Paper3866.html,Reviewer 1,3,N/A
https://papers.miccai.org/miccai-2024/766-Paper3866.html,Reviewer 2,4,N/A
